time	gasTotalMean	gasTotalStd	gasNewCreatorMean	gasNewCreatorStd	gasNewAssetMean	gasNewAssetStd	gasHolderPolicyUpdateMean	gasHolderPolicyUpdateStd	gasCharacteristicUpdateMean	gasCharacteristicUpdateStd	gasTransferMean	gasTransferStd	TotalNumCreators	maxCreators	minCreators	avgCreators	stdCreators	TotalNumAssets	maxAssets	minAssets	avgAssets	stdAssets
2160	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	2	0	0.3	0.6403124237432848	0	0	0	0.0	0.0
2220	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	2	0	0.3	0.6403124237432848	0	0	0	0.0	0.0
2280	307769.1	923307.2999999999	0.0	0.0	307769.1	923307.2999999999	0.0	0.0	0.0	0.0	0.0	0.0	3	2	0	0.3	0.6403124237432848	3	3	0	0.3	0.9000000000000001
2340	52643.8	157931.40000000002	52643.8	157931.40000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4	2	0	0.4	0.66332495807108	3	3	0	0.3	0.9000000000000001
2400	102589.7	307769.1	0.0	0.0	102589.7	307769.1	0.0	0.0	0.0	0.0	0.0	0.0	4	2	0	0.4	0.66332495807108	4	4	0	0.4	1.2000000000000002
2460	102589.7	307769.1	0.0	0.0	102589.7	307769.1	0.0	0.0	0.0	0.0	0.0	0.0	4	2	0	0.4	0.66332495807108	5	5	0	0.5	1.5
2520	205179.4	615538.2	0.0	0.0	205179.4	615538.2	0.0	0.0	0.0	0.0	0.0	0.0	4	2	0	0.4	0.66332495807108	7	7	0	0.7	2.1
2580	512948.5	1538845.5	0.0	0.0	512948.5	1538845.5	0.0	0.0	0.0	0.0	0.0	0.0	4	2	0	0.4	0.66332495807108	12	12	0	1.2	3.6000000000000005
2640	102589.7	307769.1	0.0	0.0	102589.7	307769.1	0.0	0.0	0.0	0.0	0.0	0.0	4	2	0	0.4	0.66332495807108	13	13	0	1.3	3.8999999999999995
2700	718127.9	2154383.6999999993	0.0	0.0	718127.9	2154383.6999999993	0.0	0.0	0.0	0.0	0.0	0.0	4	2	0	0.4	0.66332495807108	20	20	0	2.0	6.0
2760	718127.9	2154383.6999999993	0.0	0.0	718127.9	2154383.6999999993	0.0	0.0	0.0	0.0	0.0	0.0	4	2	0	0.4	0.66332495807108	27	27	0	2.7	8.1
2820	1078540.8	3064165.463157915	52643.8	157931.40000000002	1025897.0	3077691.0	0.0	0.0	0.0	0.0	0.0	0.0	5	2	0	0.5	0.6708203932499369	37	37	0	3.7	11.1
2880	410358.8	1231076.4	0.0	0.0	410358.8	1231076.4	0.0	0.0	0.0	0.0	0.0	0.0	5	2	0	0.5	0.6708203932499369	41	41	0	4.1	12.299999999999999
2940	512948.5	1538845.5	0.0	0.0	512948.5	1538845.5	0.0	0.0	0.0	0.0	0.0	0.0	5	2	0	0.5	0.6708203932499369	46	46	0	4.6	13.8
3000	1025897.0	3077691.0	0.0	0.0	1025897.0	3077691.0	0.0	0.0	0.0	0.0	0.0	0.0	5	2	0	0.5	0.6708203932499369	56	56	0	5.6	16.8
3060	1025897.0	3077691.0	0.0	0.0	1025897.0	3077691.0	0.0	0.0	0.0	0.0	0.0	0.0	5	2	0	0.5	0.6708203932499369	66	66	0	6.6	19.799999999999997
3120	718127.9	2154383.6999999993	0.0	0.0	718127.9	2154383.6999999993	0.0	0.0	0.0	0.0	0.0	0.0	5	2	0	0.5	0.6708203932499369	73	73	0	7.3	21.9
3180	512948.5	1538845.5	0.0	0.0	512948.5	1538845.5	0.0	0.0	0.0	0.0	0.0	0.0	5	2	0	0.5	0.6708203932499369	78	78	0	7.8	23.400000000000002
3240	410358.8	1231076.4	0.0	0.0	410358.8	1231076.4	0.0	0.0	0.0	0.0	0.0	0.0	5	2	0	0.5	0.6708203932499369	82	82	0	8.2	24.599999999999998
3300	512948.5	1538845.5	0.0	0.0	512948.5	1538845.5	0.0	0.0	0.0	0.0	0.0	0.0	5	2	0	0.5	0.6708203932499369	87	87	0	8.7	26.099999999999998
3360	205179.4	615538.2	0.0	0.0	205179.4	615538.2	0.0	0.0	0.0	0.0	0.0	0.0	5	2	0	0.5	0.6708203932499369	89	89	0	8.9	26.7
3420	205179.4	615538.2	0.0	0.0	205179.4	615538.2	0.0	0.0	0.0	0.0	0.0	0.0	5	2	0	0.5	0.6708203932499369	91	91	0	9.1	27.300000000000004
3480	307769.1	656894.5945809648	0.0	0.0	307769.1	656894.5945809648	0.0	0.0	0.0	0.0	0.0	0.0	5	2	0	0.5	0.6708203932499369	94	93	0	9.4	27.868261517360565
3540	205179.4	615538.2	0.0	0.0	205179.4	615538.2	0.0	0.0	0.0	0.0	0.0	0.0	5	2	0	0.5	0.6708203932499369	96	93	0	9.6	27.814384767598224
3600	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5	2	0	0.5	0.6708203932499369	96	93	0	9.6	27.814384767598224
3660	820717.6	2142135.8253143616	0.0	0.0	820717.6	2142135.8253143616	0.0	0.0	0.0	0.0	0.0	0.0	5	2	0	0.5	0.6708203932499369	104	94	0	10.4	28.025702488965372
3720	923307.3	1860808.6182258534	0.0	0.0	923307.3	1860808.6182258534	0.0	0.0	0.0	0.0	0.0	0.0	5	2	0	0.5	0.6708203932499369	113	98	0	11.3	29.24397373819092
3780	718127.9	1838045.576500999	0.0	0.0	718127.9	1838045.576500999	0.0	0.0	0.0	0.0	0.0	0.0	5	2	0	0.5	0.6708203932499369	120	99	0	12.0	29.66816475618268
3840	1025897.0	2247627.71430751	0.0	0.0	1025897.0	2247627.71430751	0.0	0.0	0.0	0.0	0.0	0.0	5	2	0	0.5	0.6708203932499369	130	102	0	13.0	30.8188254156449
3900	1436255.8	3676091.153001998	0.0	0.0	1436255.8	3676091.153001998	0.0	0.0	0.0	0.0	0.0	0.0	5	2	0	0.5	0.6708203932499369	144	104	0	14.4	32.15960198758685
3960	1025897.0	2247627.71430751	0.0	0.0	1025897.0	2247627.71430751	0.0	0.0	0.0	0.0	0.0	0.0	5	2	0	0.5	0.6708203932499369	154	107	0	15.4	33.5952377577537
4020	1846614.6	3805510.957469422	0.0	0.0	1846614.6	3805510.957469422	0.0	0.0	0.0	0.0	0.0	0.0	5	2	0	0.5	0.6708203932499369	172	114	0	17.2	36.60819580367216
4080	1538845.5	3153694.814983696	0.0	0.0	1538845.5	3153694.814983696	0.0	0.0	0.0	0.0	0.0	0.0	5	2	0	0.5	0.6708203932499369	187	120	0	18.7	39.232766917463266
4140	1333666.1	2903487.882430042	0.0	0.0	1333666.1	2903487.882430042	0.0	0.0	0.0	0.0	0.0	0.0	5	2	0	0.5	0.6708203932499369	200	129	0	20.0	42.04997027347344
4200	1538845.5	3153694.814983696	0.0	0.0	1538845.5	3153694.814983696	0.0	0.0	0.0	0.0	0.0	0.0	5	2	0	0.5	0.6708203932499369	215	139	0	21.5	45.08270178239099
4260	1488899.6	2994497.7904082076	52643.8	157931.40000000002	1436255.8	3015509.014382441	0.0	0.0	0.0	0.0	0.0	0.0	6	2	0	0.6	0.66332495807108	229	148	0	22.9	48.02176589839236
4320	1436255.8	2643551.6462902254	0.0	0.0	1436255.8	2643551.6462902254	0.0	0.0	0.0	0.0	0.0	0.0	6	2	0	0.6	0.66332495807108	243	155	0	24.3	50.51742273711121
4380	2182468.4	5559499.857407214	0.0	0.0	1641435.2	3952034.3463079315	370372.5	1111117.5	81803.7	245411.09999999995	88857.0	266571.0	6	2	0	0.6	0.66332495807108	259	168	0	25.9	53.945250022592354
4440	3650058.6	7797540.4146921	0.0	0.0	1846614.6	2930548.0002227295	1234575.0	3703725.0	272679.0	818037.0	296190.0	888570.0	6	2	0	0.6	0.66332495807108	277	176	0	27.7	56.434120884443665
4500	923307.3	1618838.1605263725	0.0	0.0	923307.3	1618838.1605263725	0.0	0.0	0.0	0.0	0.0	0.0	6	2	0	0.6	0.66332495807108	286	178	0	28.6	57.04068723288667
4560	4021192.2	9239966.693477144	0.0	0.0	1436255.8	2479192.1230345503	1769557.5	5308672.5	390839.9	1172519.7	424539.0	1273617.0	6	2	0	0.6	0.66332495807108	300	183	0	30.0	58.434578803992416
4620	4109391.7	1.0438960456251666E7	0.0	0.0	923307.3	1970683.7837428942	2181082.5	6543247.5	481732.9	1445198.7	523269.0	1569807.0	6	2	0	0.6	0.66332495807108	309	186	0	30.9	59.15479693144082
4680	4777849.6	1.1094389180099681E7	0.0	0.0	1231076.4	3365192.3694779817	2427997.5	7283992.5	536268.7	1608806.1	582507.0	1747521.0	6	2	0	0.6	0.66332495807108	321	187	0	32.1	59.43475414267313
4740	1.24620992E7	3.3374287307966053E7	0.0	0.0	1641435.2	2603434.726602908	7407450.0	2.222235E7	1636074.0	4908222.0	1777140.0	5331420.0	6	2	0	0.6	0.66332495807108	337	191	0	33.7	60.545932976542694
4800	7380425.9	1.896982697575419E7	0.0	0.0	1128486.7	3058825.065196441	4279860.0	1.283958E7	945287.2	2835861.6000000006	1026792.0	3080376.0	6	2	0	0.6	0.66332495807108	348	192	0	34.8	61.07994760966973
4860	1.7631972E7	4.761444663130024E7	0.0	0.0	1641435.2	4284271.650628722	1.0946565E7	3.283969499999999E7	2417753.8	7253261.399999999	2626218.0	7878654.0	6	2	0	0.6	0.66332495807108	364	192	0	36.4	61.60227268534822
4920	1.22850045E7	3.384580269027883E7	0.0	0.0	923307.3	2173836.769215759	7777822.5	2.3333467499999996E7	1717877.7	5153633.1	1865997.0	5597991.0	6	2	0	0.6	0.66332495807108	373	192	0	37.3	61.917768047629096
4980	1.79854657E7	4.9581178609467335E7	0.0	0.0	1333666.1	2677178.421003593	1.13992425E7	3.41977275E7	2517736.1	7553208.299999999	2734821.0	8204463.0	6	2	0	0.6	0.66332495807108	386	192	0	38.6	62.12761060913255
5040	3.18818775E7	9.021477722115684E7	105287.6	210575.20000000004	1538845.5	3086228.300727516	2.06997075E7	6.2099122500000015E7	4571917.9	1.3715753700000003E7	4966119.0	1.4898357E7	8	2	0	0.8	0.6000000000000001	401	192	0	40.1	62.49551983942529
5100	6828947.9	1.5669433335729424E7	0.0	0.0	1538845.5	3153694.814983696	3621420.0	1.086426E7	799858.4	2399575.2	868824.0	2606472.0	8	2	0	0.8	0.6000000000000001	416	192	0	41.6	63.12242073938546
5160	2.90433392E7	8.039782855131127E7	0.0	0.0	2051794.0	4204926.419978262	1.84774725E7	5.54324175E7	4081095.7	1.22432871E7	4432977.0	1.3298931E7	8	2	0	0.8	0.6000000000000001	436	192	0	43.6	64.17818944158522
5220	4.35342557E7	1.26184833304512E8	0.0	0.0	1333666.1	2677178.421003593	2.8889055E7	8.6667165E7	6380688.6	1.91420658E7	6930846.0	2.0792538E7	8	2	0	0.8	0.6000000000000001	449	192	0	44.9	64.89445276755171
5280	3.45451204E7	1.009293013574625E8	0.0	0.0	820717.6	2462152.8	2.30865525E7	6.92596575E7	5099097.3	1.5297291900000002E7	5538753.0	1.6616259E7	8	2	0	0.8	0.6000000000000001	457	192	0	45.7	64.8784247650943
5340	5.45352641E7	1.592098989376671E8	0.0	0.0	1333666.1	4000998.3000000007	3.64199625E7	1.0925988750000001E8	8044030.5	2.4132091499999996E7	8737605.0	2.6212815E7	8	2	0	0.8	0.6000000000000001	470	192	0	47.0	65.0415251973691
5400	4.07617798E7	1.186856495298529E8	0.0	0.0	1025897.0	2247627.71430751	2.72018025E7	8.146832488923874E7	6008027.3	1.799380463922624E7	6526053.0	1.9545271165335134E7	8	2	0	0.8	0.6000000000000001	480	192	0	48.0	65.56370947406805
5460	2.71686399E7	7.834072355325955E7	0.0	0.0	718127.9	2154383.6999999997	1.81071E7	5.3774839545199946E7	3999292.0	1.187717997881504E7	4344120.0	1.29012572949337E7	8	2	0	0.8	0.6000000000000001	487	192	0	48.7	65.81040951095808
5520	4.4810361E7	1.325500091599714E8	0.0	0.0	205179.4	615538.2	3.0535155E7	9.078539971974695E7	6744260.6	2.0051655031230077E7	7325766.0	2.178055407163748E7	8	2	0	0.8	0.6000000000000001	489	192	0	48.9	65.89301935713675
5580	3.89687806E7	1.118906512612857E8	0.0	0.0	615538.2	1846614.5999999999	2.6255295E7	7.67303343452907E7	5798973.4	1.6947330732389305E7	6298974.0	1.840856791181715E7	8	2	0	0.8	0.6000000000000001	495	192	0	49.5	66.17287964113395
5640	1.96719298E7	4.9994875146647595E7	0.0	0.0	615538.2	1846614.5999999999	1.30453425E7	3.4361746081736825E7	2881308.1	7589434.874205225	3129741.0	8243813.111353811	8	2	0	0.8	0.6000000000000001	501	192	0	50.1	66.50030075119962
5700	2.09624253E7	5.570286986885879E7	0.0	0.0	102589.7	307769.1	1.42799175E7	3.815795522720991E7	3153987.1	8427898.729036607	3425931.0	9154571.215800826	8	2	0	0.8	0.6000000000000001	502	192	0	50.2	66.55944711308831
5760	2.21294415E7	5.656543964890932E7	0.0	0.0	307769.1	923307.2999999999	1.49383575E7	3.87987769129873E7	3299415.9	8569436.194525616	3583899.0	9308312.361628665	8	2	0	0.8	0.6000000000000001	505	192	0	50.5	66.7446627079649
5820	2.95588417E7	6.929319538286424E7	0.0	0.0	102589.7	307769.1	2.0164725E7	4.746508727322114E7	4453757.0	1.0483553070955323E7	4837770.0	1.138746872361369E7	8	2	0	0.8	0.6000000000000001	506	192	0	50.6	66.8089814321398
5880	2.75750533E7	5.92058275445168E7	0.0	0.0	102589.7	307769.1	1.88066925E7	4.05622763789245E7	4153810.1	8958938.06429642	4511961.0	9731397.963407364	8	2	0	0.8	0.6000000000000001	507	192	0	50.7	66.87458411085635
5940	2.26632796E7	4.601516021456729E7	0.0	0.0	0.0	0.0	1.55144925E7	3.1500377290284254E7	3426666.1	6957448.011775243	3722121.0	7557334.912507782	8	2	0	0.8	0.6000000000000001	507	192	0	50.7	66.87458411085635
6000	3.2461992E7	7.33543441917858E7	0.0	0.0	0.0	0.0	2.222235E7	5.0215831198847294E7	4908222.0	1.1091106360869514E7	5331420.0	1.2047406632068995E7	8	2	0	0.8	0.6000000000000001	507	192	0	50.7	66.87458411085635
6060	4.2380934E7	8.522627230769601E7	0.0	0.0	0.0	0.0	2.90125125E7	5.8342940027122445E7	6407956.5	1.2886130485110845E7	6960465.0	1.3997201795462728E7	8	2	0	0.8	0.6000000000000001	507	192	0	50.7	66.87458411085635
6120	4.18324298E7	1.0027001898050584E8	52643.8	157931.40000000002	0.0	0.0	2.86009875E7	6.865003015486614E7	6317063.5	1.5162644288600326E7	6861735.0	1.647000176706138E7	9	2	0	0.9	0.7000000000000001	507	192	0	50.7	66.87458411085635
6180	2.404592E7	5.580777782768127E7	0.0	0.0	0.0	0.0	1.6461E7	3.820406251128929E7	3635720.0	8438082.385854121	3949200.0	9165632.930537857	9	2	0	0.9	0.7000000000000001	507	192	0	50.7	66.87458411085635
6240	5.89549789E7	1.4101571052986962E8	0.0	0.0	102589.7	307769.1	4.02882975E7	9.656352354557365E7	8898424.7	2.132786184467001E7	9665667.0	2.3166798322470047E7	9	2	0	0.9	0.7000000000000001	508	192	0	50.8	66.79940119492089
6300	4.66210001E7	9.22029926452772E7	0.0	0.0	512948.5	1538845.5	3.15639675E7	6.3285547617911994E7	6971493.1	1.3977797897174833E7	7572591.0	1.5182995240426343E7	9	2	0	0.9	0.7000000000000001	513	192	0	51.3	66.44253155923546
6360	5.65928618E7	1.1345619938109565E8	0.0	0.0	205179.4	615538.2	3.8601045E7	7.773680018282107E7	8525763.4	1.7169627553653255E7	9260874.0	1.8650031667699225E7	9	2	0	0.9	0.7000000000000001	515	192	0	51.5	66.30874753756099
6420	6.89412308E7	1.2629482155400966E8	0.0	0.0	410358.8	1231076.4	4.691385E7	8.660523826019777E7	1.0361802E7	1.912838812024581E7	1.125522E7	2.0777680999767516E7	9	2	0	0.9	0.7000000000000001	519	192	0	51.9	66.05671805350308
6480	7.47370866E7	1.434039063811816E8	0.0	0.0	615538.2	1846614.5999999996	5.07410325E7	9.837875886458676E7	1.12071069E7	2.1728790546088047E7	1.2173409E7	2.3602296003160562E7	9	2	0	0.9	0.7000000000000001	525	192	0	52.5	65.71795797192728
6540	4.72822629E7	8.886045657325086E7	0.0	0.0	512948.5	1538845.5	3.2016645E7	6.100621823185096E7	7071475.4	1.3474365333206074E7	7681194.0	1.463615558235987E7	9	2	0	0.9	0.7000000000000001	530	192	0	53.0	65.47213147591883
6600	9.59468903E7	1.9642883529184785E8	52643.8	157931.40000000002	1333666.1	4000998.3000000007	6.47328825E7	1.347814489496807E8	1.42974689E7	2.976900610991635E7	1.5530229E7	3.2335757134565275E7	10	2	0	1.0	0.7745966692414834	543	192	0	54.3	64.9908455091946
6660	7.08544596E7	1.3407180250075662E8	0.0	0.0	820717.6	2462152.8	4.79426625E7	9.205847363261858E7	1.05890345E7	2.0332837236837614E7	1.1502045E7	2.2085980442861147E7	10	2	0	1.0	0.7745966692414834	551	192	0	55.1	64.80964434403263
6720	8.90516041E7	1.7156972784375313E8	0.0	0.0	923307.3	2769921.900000001	6.0329565E7	1.1775961709412804E8	1.33249138E7	2.600941589584248E7	1.4473818E7	2.825200655052126E7	10	2	0	1.0	0.7745966692414834	560	192	0	56.0	64.71166819052033
6780	6.32022401E7	1.1054167167715764E8	0.0	0.0	923307.3	2769921.900000001	4.263399E7	7.600460115882474E7	9416514.8	1.678703897242952E7	1.0228428E7	1.823445543383942E7	10	2	0	1.0	0.7745966692414834	569	192	0	56.9	64.72626978283238
6840	9.57491819E7	1.4343293295312774E8	0.0	0.0	1128486.7	3058825.065196441	6.4774035E7	9.867528566546895E7	1.43065582E7	2.1794284041046027E7	1.5540102E7	2.36734364953569E7	10	2	0	1.0	0.7745966692414834	580	192	0	58.0	64.78580091347177
6900	8.17528783E7	1.4088175744490445E8	0.0	0.0	718127.9	1838045.576500999	5.547357E7	9.671692033309747E7	1.22523764E7	2.136174239678326E7	1.3308804E7	2.3203600132401954E7	10	2	0	1.0	0.7745966692414834	587	192	0	58.7	64.8522166159338
6960	4.92484114E7	8.247315218363453E7	0.0	0.0	615538.2	1846614.5999999996	3.32923725E7	5.6692090863413714E7	7353243.7	1.2521509543401403E7	7987257.0	1.3601142411627084E7	10	2	0	1.0	0.7745966692414834	593	192	0	59.3	65.0554378972273
7020	8.3057764E7	1.3562264017961067E8	0.0	0.0	820717.6	1576012.8758602326	5.629662E7	9.317634872105408E7	1.24341624E7	2.057974087674569E7	1.3506264E7	2.2354172672935225E7	10	2	0	1.0	0.7745966692414834	601	192	0	60.1	64.99607680468107
7080	6.29016661E7	1.1135919109382515E8	0.0	0.0	923307.3	1682596.1847389913	4.24282275E7	7.657493941727564E7	9371068.3	1.6913008853543367E7	1.0179063E7	1.8371286722963665E7	10	2	0	1.0	0.7745966692414834	610	192	0	61.0	64.62661990232817
7140	7.58616279E7	1.1820972102778852E8	0.0	0.0	718127.9	1128486.7	5.1440625E7	8.123049016921847E7	1.1361625E7	1.7941274389042646E7	1.234125E7	1.9488211638191946E7	10	2	0	1.0	0.7745966692414834	617	192	0	61.7	64.29626738777299
7200	8.30401241E7	1.2907595936891812E8	0.0	0.0	923307.3	1682596.1847389913	5.6214315E7	8.875463772068281E7	1.24159838E7	1.9603123227862272E7	1.3486518E7	2.129334884190028E7	10	2	0	1.0	0.7745966692414834	626	192	0	62.6	63.6870473487349
7260	8.24245859E7	1.5190566782828963E8	0.0	0.0	307769.1	656894.5945809648	5.6214315E7	1.0410219335860871E8	1.24159838E7	2.2992918196814332E7	1.3486518E7	2.4975419598555215E7	10	2	0	1.0	0.7745966692414834	629	192	0	62.9	63.45462946074147
7320	1.254530882E8	2.898700896979872E8	0.0	0.0	1436255.8	2872511.6	8.48976075E7	1.9884546053170192E8	1.87512259E7	4.391874234641391E7	2.0367999E7	4.770551562674182E7	10	2	0	1.0	0.7745966692414834	643	192	0	64.3	62.41802624242456
7380	7.3362337E7	1.3672274128565866E8	0.0	0.0	2667332.2	5133586.947876637	4.839534E7	9.446972058990198E7	1.06890168E7	2.0865406265908413E7	1.1610648E7	2.2664468777938213E7	10	2	0	1.0	0.7745966692414834	669	192	0	66.9	60.90722453042825
7440	8.29591197E7	1.9884952218958429E8	0.0	0.0	1744024.9	3555291.901075647	5.55970275E7	1.3659052858863667E8	1.22796443E7	3.016857521415942E7	1.3338423E7	3.2769777990537867E7	10	2	0	1.0	0.7745966692414834	686	192	0	68.6	60.07362149895742
7500	8.445874E7	1.624746379823122E8	0.0	0.0	2462152.8	4945632.272330117	5.613201E7	1.1202073337621042E8	1.23978052E7	2.4741875994809292E7	1.3466772E7	2.6875176492881976E7	10	2	0	1.0	0.7745966692414834	710	192	0	71.0	59.15910749833875
7560	8.18169385E7	1.540432443783379E8	0.0	0.0	1744024.9	3555291.901075647	5.481513E7	1.0604350084176646E8	1.21069476E7	2.3421692295755252E7	1.3150836E7	2.5441163569910947E7	10	2	0	1.0	0.7745966692414834	727	192	0	72.7	58.77933310271561
7620	6.03703451E7	1.1153349350094627E8	0.0	0.0	2359563.1	5150983.783967185	3.97121625E7	7.71069265167414E7	8771174.5	1.7030508163261466E7	9527445.0	1.849891708887158E7	10	2	0	1.0	0.7745966692414834	750	192	0	75.0	58.48247600777518
